file	register	m_pitch	min_pit	max_pit	sd_pit	range_pit	convo	comfort	sing	inform	read	imperative	question	vocalplay	noisy	age	adu_gender	coder	ID	chi_gender									
B-40_07_pass1_205_10	IDS	146.692208	102.753893	204.977431	26.8150574	102.223538	0	0	0	0	0	0	1	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_13	IDS	170.622119	133.416854	220.455737	22.3682122	87.0388828	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_16	IDS	192.994028	95.6747584	298.511767	52.9551897	202.837009	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_20	IDS	152.460573	101.563667	265.622184	32.6851783	164.058517	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_22	IDS	248.788248	161.472121	556.932303	72.0887685	395.460182	0	0	0	1	1	0	0	0	0	7	female	giselle	B-40	male									
B-40_07_pass1_205_25	IDS	205.972746	147.294594	301.720226	33.9492846	154.425632	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_29	IDS	182.077533	119.776448	260.883833	37.4683386	141.107385	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_37	IDS	180.848777	99.5620141	306.555273	55.1229078	206.993259	0	0	0	1	1	0	0	0	0	7	male	giselle	B-40	male									
B-40_07_pass1_205_45	IDS	272.61788	205.52899	385.294551	49.5668169	179.765561	0	0	0	0	0	0	1	0	0	7	female	giselle	B-40	male									
B-40_07_pass1_205_6	IDS	148.098314	96.6848463	237.207476	41.749536	140.52263	0	0	0	1	0	0	0	0	0	7	male	giselle	B-40	male									
B-41_09_pass1_697_5	IDS	215.195648	159.715397	318.90219	62.090165	159.186793	0	0	0	0	0	0	0	1	0	9	female	giselle	B-41	male									
B-41_09_pass1_697_7	IDS	209.735555	108.469055	343.227808	64.1689649	234.758753	0	0	0	0	0	0	0	1	0	9	female	giselle	B-41	male									
B-41_09_pass1_697_9	IDS	175.427711	99.5324352	279.850514	50.1064814	180.318079	0	0	0	0	0	0	0	1	0	9	female	giselle	B-41	male									
B-42_17_pass1_1242_1	IDS	158.479789	107.662032	242.004377	47.7743015	134.342345	1	0	0	0	0	0	0	0	0	17	female	giselle	B-42	female									
B-42_17_pass1_1242_5	IDS	214.631494	117.985035	375.889658	60.7774507	257.904623	0	0	0	0	0	1	0	0	0	17	female	giselle	B-42	female									
B-42_17_pass1_1242_7	IDS	188.203628	99.1919808	303.575646	54.6290007	204.383665	0	0	0	0	0	1	0	0	0	17	female	giselle	B-42	female									
B-42_17_pass1_1242_9	IDS	187.050668	114.119838	264.625105	39.0157035	150.505267	0	0	0	0	0	1	0	0	0	17	female	giselle	B-42	female									
B-43_11_pass1_109_1	IDS	281.566621	160.058734	482.220888	83.9482478	322.162154	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_10	IDS	186.217069	139.303561	301.704602	36.8869132	162.401041	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_12	IDS	197.104771	158.578696	228.811992	17.9777187	70.2332966	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_14	IDS	180.347586	135.010859	254.613977	25.8318682	119.603118	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_18	IDS	304.586971	240.748718	471.203998	45.8842668	230.45528	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_3	IDS	230.400772	146.611816	414.321006	43.9573601	267.70919	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_5	IDS	217.910266	125.097434	418.761291	57.2835127	293.663857	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_6	IDS	209.565646	159.705339	267.406919	30.0854723	107.70158	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-43_11_pass1_109_8	IDS	230.872608	98.8880714	421.106761	57.5452886	322.21869	0	0	0	0	1	0	0	0	0	11	female	giselle	B-43	female									
B-44_12_pass1_1065_24	IDS	248.931538	214.361351	317.984356	29.2450333	103.623005	0	0	0	1	0	0	1	0	0	12	female	giselle	B-44	female									
B-45_09_pass1_392_18	IDS	122.502507	97.7678001	256.422389	27.4385987	158.654589	0	0	0	0	0	0	1	0	0	9	male	giselle	B-45	male									
B-46_09_pass1_366_1	ADS	191.069807	153.85027	269.075898	18.7395707	115.225628	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
B-46_09_pass1_366_10	ADS	228.390953	160.522214	572.341435	73.291839	411.819221	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
B-46_09_pass1_366_11	ADS	171.113791	139.189996	211.04055	17.6103859	71.8505534	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
B-46_09_pass1_366_12	ADS	205.281307	95.9512455	519.2345	114.787919	423.283254	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
B-46_09_pass1_366_5	ADS	203.988016	162.243699	335.598044	29.8694281	173.354345	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
B-46_09_pass1_366_9	ADS	199.815841	174.540805	264.408342	20.5468754	89.8675363	0	0	0	1	0	0	0	0	0	9	female	giselle	B-46	male									
M-101-010002_pass1_75_1	IDS	287.500964	183.238978	356.023016	39.9380545	172.784038	0	0	0	0	0	0	0	0	1	12	female	giselle	M-101	male									
M-101-010002_pass1_75_12	IDS	227.533021	115.931616	309.666791	30.071478	193.735175	1	0	0	0	0	1	0	0	0	12	female	giselle	M-101	male									
M-102-000723_pass1_653_11	ADS	283.518683	188.650932	396.047703	49.7393638	207.396771	0	0	0	1	0	0	0	0	0	8	female	giselle	M-102	female									
M-102-000723_pass1_653_6	IDS	239.097486	196.207765	338.49135	31.3611126	142.283585	0	0	1	0	0	0	0	0	0	8	female	giselle	M-102	female									
M-102-000723_pass1_653_8	IDS	256.560777	158.054792	427.918826	63.6361466	269.864033	0	0	1	0	0	0	0	0	0	8	female	giselle	M-102	female									
M-103-010723_pass1_322_14	IDS	274.384119	255.783344	299.895349	9.31469892	44.1120051	0	0	0	0	0	0	1	0	0	20	female	giselle	M-103	male									
M-103-010723_pass1_322_19	IDS	308.130518	301.912158	313.061753	4.77436695	11.1495948	0	0	0	0	0	1	0	0	0	20	female	giselle	M-103	male									
M-103-010723_pass1_322_22	IDS	292.256617	209.397075	442.855686	47.0199224	233.45861	0	0	0	0	0	1	0	0	0	20	female	giselle	M-103	male									
M-104-010706_pass1_1_1	IDS	232.921853	194.702739	363.138647	44.0202012	168.435908	0	0	0	0	0	0	0	0	0	19	female	giselle	M-104	female									
M-104-010706_pass1_1_15	IDS	266.098052	109.031444	358.100641	71.6110923	249.069197	0	0	0	0	0	1	0	0	0	19	female	giselle	M-104	female									
M-104-010706_pass1_1_5	IDS	276.517744	189.125041	398.197461	53.788328	209.07242	0	0	0	0	0	0	0	0	0	19	female	giselle	M-104	female									
M-104-010706_pass1_1_7	IDS	329.702941	235.765841	570.91488	79.3129529	335.149039	0	0	0	1	0	0	0	0	0	19	female	giselle	M-104	female									
M-104-010706_pass1_1_9	IDS	340.566911	214.748719	596.832925	109.642943	382.084206	0	0	0	1	0	1	0	0	0	19	female	giselle	M-104	female									
M-106-000426_pass1_188_3	ADS	176.746471	113.617873	286.144405	35.0845514	172.526532	0	0	0	1	0	0	0	0	0	5	female	giselle	M-106	female									
M-106-000426_pass1_188_5	ADS	159.289092	105.22074	275.956657	38.4179248	170.735917	0	0	0	1	0	0	0	0	0	5	female	giselle	M-106	female									
M-107-001008_pass1_813_15	IDS	176.78604	124.536353	221.386475	32.5195446	96.8501221	0	0	0	1	0	0	0	0	0	10	female	giselle	M-107	female									
M-107-001008_pass1_813_3	IDS	232.629758	119.291989	264.074306	26.0368702	144.782316	1	0	0	0	0	0	0	0	0	10	female	giselle	M-107	female									
M-107-001008_pass1_813_6	IDS	208.143453	120.538828	303.694745	27.0793429	183.155917	1	0	0	1	0	1	0	0	0	10	female	giselle	M-107	female									
V-S1MA_pass1_634_1	IDS	310.953924	234.965587	458.534461	48.3737203	223.568874	0	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_10	IDS	267.374607	223.135977	377.660075	32.2716949	154.524098	0	0	0	0	0	0	1	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_12	IDS	246.138143	122.858132	391.46883	52.8651483	268.610699	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_17	IDS	245.875041	112.64855	385.114934	59.8637965	272.466384	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_18	IDS	248.434004	115.481199	344.711201	47.5036496	229.230002	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_35	IDS	191.253238	117.408783	248.464795	46.5270748	131.056012	1	0	0	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_40	IDS	243.669261	115.236654	331.980721	67.4008112	216.744066	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_41	IDS	265.18291	233.269278	312.15037	26.079377	78.8810924	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_43	IDS	184.103096	119.945362	223.184505	23.1920892	103.239143	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_44	IDS	243.602667	162.092903	326.69284	29.8430025	164.599937	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_45	IDS	275.451881	101.67354	385.027539	58.3670199	283.354	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_46	IDS	168.7559	123.221867	243.564647	33.261938	120.342781	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_56	IDS	221.150297	119.159749	346.001231	61.3881969	226.841481	0	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_62	IDS	197.836559	117.916606	278.997602	44.3470501	161.080996	0	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_67	IDS	219.29964	112.10991	375.172311	68.2360304	263.062401	1	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_69	IDS	217.631077	104.531822	378.860884	76.1819748	274.329063	0	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_75	IDS	277.188109	153.458641	344.184324	43.0283428	190.725684	0	0	1	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_76	IDS	222.395424	110.665348	300.129523	41.1739407	189.464175	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_79	IDS	284.697896	115.1333	394.683435	64.1104282	279.550135	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_8	IDS	293.604248	154.538246	474.848232	75.2746598	320.309985	1	0	0	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_82	IDS	267.341833	115.584751	370.721338	66.1072383	255.136587	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_83	IDS	267.947393	216.064486	340.419655	38.0415881	124.355169	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_84	IDS	258.146476	117.612469	392.768343	62.4015049	275.155874	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_85	IDS	234.007205	112.987754	341.135454	67.2525139	228.1477	0	0	1	0	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1MA_pass1_634_87	IDS	283.911524	159.570401	346.783347	44.5173182	187.212947	0	0	1	1	0	0	0	0	0	17	female	giselle	V-S1MA	male									
V-S1RJ_pass1_930_1	IDS	290.752818	110.418282	500.075626	128.934132	389.657344	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_11	IDS	186.050846	110.738256	450.689038	102.662877	339.950782	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_21	IDS	224.847605	112.244611	391.836983	75.7699256	279.592372	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_3	IDS	193.067765	113.026501	351.802165	61.6091834	238.775664	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_5	IDS	165.382416	97.4918938	369.742351	63.7691748	272.250457	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_7	IDS	175.983452	111.703913	309.17111	68.653394	197.467197	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1RJ_pass1_930_9	IDS	271.557249	113.180482	553.985131	113.344516	440.804649	0	0	0	0	1	0	0	0	0	19	female	giselle	V-S1RJ	female									
V-S1VL_pass1_38_1	IDS	149.493996	108.349744	231.825248	29.0593443	123.475504	1	0	0	0	0	0	0	0	0	5	male	giselle	V-S1VL	male									
V-S1VL_pass1_38_3	IDS	139.741798	92.6775739	212.501223	23.6931284	119.82365	0	0	0	1	0	0	0	0	0	5	male	giselle	V-S1VL	male									
V-S1VL_pass1_38_5	IDS	131.097473	93.8891992	220.610198	30.8932074	126.720999	0	0	0	1	0	0	0	0	0	5	male	giselle	V-S1VL	male									
V-S1VL_pass1_38_8	IDS	191.542459	109.41606	331.606851	57.5262708	222.19079	0	0	0	1	0	0	0	0	0	5	male	giselle	V-S1VL	male									
W-204_pass1_861_1	IDS	270.36401	152.062312	339.249153	33.2552172	187.186841	0	0	1	0	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_10	ADS	212.704453	159.778342	279.698273	28.687346	119.919931	0	0	0	0	0	1	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_12	ADS	228.793591	155.006865	323.982299	38.2470142	168.975435	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_14	IDS	234.379646	196.285929	336.180055	39.4027772	139.894126	1	0	0	0	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_16	IDS	259.73753	186.374385	385.339497	40.9249395	198.965112	0	0	0	1	0	0	1	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_18	IDS	213.550433	154.430368	295.322728	33.8529705	140.892361	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_22	IDS	202.582507	100.583531	243.130026	31.6864712	142.546496	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_26	IDS	250.42727	156.643565	313.630501	30.0787609	156.986936	0	0	0	1	0	0	1	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_28	IDS	248.373528	138.079979	357.197221	54.712168	219.117241	0	0	0	0	0	1	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_31	ADS	166.009329	139.586131	208.543169	11.8506226	68.9570384	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_33	ADS	170.82594	138.554437	200.545812	13.0467888	61.991375	1	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_34	ADS	228.293182	119.501197	379.672401	43.0250287	260.171203	1	0	0	0	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_38	IDS	300.40624	253.321122	340.150729	18.9818122	86.8296066	0	0	0	0	0	0	1	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_40	IDS	213.370491	161.247433	275.006114	32.9795294	113.758681	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_44	IDS	225.599498	161.090894	334.917243	39.3099907	173.826349	1	0	0	0	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_46	IDS	216.587008	139.48984	301.411863	41.6591983	161.922022	1	0	0	1	0	0	1	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_49	IDS	244.240872	158.983809	340	40.0946019	181.016191	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_5	IDS	251.106814	159.731324	373.766072	62.0506843	214.034748	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_54	IDS	259.388592	184.300069	368.863197	44.3416841	184.563128	0	0	0	0	0	0	1	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_57	IDS	192.243557	117.322885	362.002182	57.465995	244.679297	1	0	0	0	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_6	IDS	243.232091	156.63377	340.474921	45.8925637	183.841151	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_60	IDS	230.085069	134.944893	378.474069	41.1932812	243.529176	1	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_62	IDS	216.862631	139.426051	272.214956	34.6033926	132.788905	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_65	IDS	223.82312	99.9940628	291.608089	46.0070549	191.614026	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_68	ADS	228.785551	156.971311	349.590796	33.0042722	192.619485	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_70	IDS	219.892195	156.425379	314.748319	42.9110271	158.32294	0	0	0	1	0	0	0	0	0	3	female	giselle	W-204	male									
W-204_pass1_861_8	ADS	240.091145	193.977805	343.520328	32.0790337	149.542523	0	0	0	0	0	1	0	0	0	3	female	giselle	W-204	male									
W-274_pass1_583_12	IDS	189.780319	98.3204578	300.512847	42.9723394	202.192389	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_14	IDS	198.760947	159.916346	290.795501	42.9706242	130.879155	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_15	IDS	253.909189	250.428037	260.392785	2.43358508	9.96474773	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_17	IDS	252.153025	142.301865	299.558554	23.1213859	157.256689	0	0	0	0	0	0	1	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_18	IDS	266.188477	156.787744	331.027642	45.3402761	174.239899	0	0	0	0	0	0	1	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_19	IDS	257.915226	145.996422	412.860782	45.9451058	266.864361	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_23	IDS	260.744223	99.8680864	413.055431	59.2621013	313.187345	0	0	0	1	0	0	1	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_25	IDS	239.500987	117.405695	415.005878	82.1134389	297.600183	0	0	0	0	0	1	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_5	IDS	212.747137	159.103606	278.084717	35.5077621	118.981111	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-274_pass1_583_8	IDS	204.950829	168.516969	257.116401	22.1411947	88.5994321	0	0	0	1	0	0	0	0	0	3	female	giselle	W-274	female									
W-340_pass1_731_1	IDS	230.3483	165.049816	325.835076	52.8718893	160.78526	0	0	0	0	0	0	1	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_12	IDS	156.265779	109.641946	284.418833	25.559042	174.776886	0	0	0	0	0	0	1	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_39	IDS	200.874604	116.919413	345.140984	44.6389566	228.221571	0	0	0	0	0	0	0	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_50	IDS	162.050281	107.389519	307.353379	37.7092264	199.96386	0	0	0	0	0	0	1	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_54	IDS	176.419534	117.033301	299.33995	40.793458	182.30665	0	0	0	1	0	0	0	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_58	IDS	155.421751	112.771625	241.51514	37.0983905	128.743515	0	0	0	0	0	0	1	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_60	IDS	150.269239	100.320333	260.809922	36.9856435	160.489589	1	0	0	0	0	0	0	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_67	IDS	150.653594	95.8563522	223.387358	36.9750026	127.531005	0	0	0	0	0	0	1	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_78	IDS	166.697231	94.3670778	492.090031	63.0429597	397.722953	0	0	0	1	0	1	0	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_82	IDS	185.761629	141.52082	252.953731	23.1955742	111.432912	0	0	0	1	0	1	0	0	0	3	male	giselle	W-340	female									
W-340_pass1_731_84	IDS	199.648195	100.933779	326.734103	68.1892018	225.800324	0	0	0	1	0	0	0	0	0	3	male	giselle	W-340	female									
W-747_pass1_1170_1	ADS	248.242933	206.299818	308.923135	16.2977489	102.623317	0	0	0	1	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_11	ADS	248.341082	139.042698	450.040299	94.6578556	310.997601	0	0	0	1	0	0	0	0	0	3	male	giselle	W-747	male									
W-747_pass1_1170_12	ADS	233.675741	177.665887	294.776197	29.8255025	117.11031	0	0	0	1	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_14	ADS	216.447802	117.9241	330.140497	39.508528	212.216398	0	0	0	1	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_16	ADS	188.49611	92.5667485	380.929334	65.2691428	288.362585	0	0	0	0	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_2	ADS	184.599394	150.010536	224.631097	17.1857906	74.6205618	0	0	0	1	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_4	ADS	199.466788	108.742657	261.325979	35.0604395	152.583322	0	0	0	1	0	0	0	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_6	ADS	194.500815	115.613614	264.036235	51.5186898	148.422621	0	0	0	0	0	0	1	0	0	3	female	giselle	W-747	male									
W-747_pass1_1170_8	ADS	153.024421	113.81971	295.102208	37.7174682	181.282498	0	0	0	1	0	0	0	0	0	3	male	giselle	W-747	male									
W-848_pass1_42_11	ADS	185.556123	151.500389	317.504462	23.8145872	166.004074	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_13	ADS	187.704658	100.681278	250.022274	19.7937405	149.340996	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_15	ADS	157.47155	93.3032748	274.727786	56.6298393	181.424511	0	0	0	1	0	0	0	0	0	3	male	giselle	W-848	male									
W-848_pass1_42_18	ADS	186.709599	174.599783	217.706656	10.8600414	43.1068731	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_19	ADS	134.227463	96.8188872	200	28.4555455	103.181113	0	0	0	1	0	0	0	0	0	3	male	giselle	W-848	male									
W-848_pass1_42_43	IDS	212.934525	178.277216	338.807126	33.0919407	160.52991	0	0	0	0	0	0	1	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_45	ADS	220.003694	108.665733	576.180172	104.548752	467.514439	0	0	0	1	0	0	0	0	0	3	male	giselle	W-848	male									
W-848_pass1_42_48	ADS	232.105807	190.209318	310.296186	27.1010031	120.086868	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_49	ADS	210.339981	106.091212	361.952006	49.195893	255.860794	0	0	0	1	0	0	0	0	0	3	male	giselle	W-848	male									
W-848_pass1_42_5	ADS	196.651135	160.005961	399.991419	29.1402294	239.985458	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_51	ADS	237.689707	151.92991	384.859364	48.6205823	232.929454	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_53	ADS	235.273156	135.823894	455.556084	43.0950832	319.73219	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_62	ADS	265.120732	157.355284	478.117771	59.8576971	320.762487	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_64	ADS	223.716115	183.332604	415.750877	42.2376775	232.418273	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-848_pass1_42_7	ADS	173.866708	159.004403	202.752664	15.4778608	43.7482605	0	0	0	1	0	0	0	0	0	3	female	giselle	W-848	male									
W-955_pass1_455_10	ADS	241.814714	139.601339	582.73709	146.120596	443.135751	0	0	0	1	0	0	0	0	0	3	male	giselle	W-955	male									
W-955_pass1_455_103	IDS	235.44591	139.43218	429.041771	37.8934524	289.609591	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_105	IDS	272.889871	134.683653	327.610661	36.5568945	192.927009	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_11	ADS	239.868403	137.863897	310.403917	34.6289395	172.54002	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_112	IDS	293.559845	135.915643	479.744805	80.0136588	343.829162	0	0	0	1	0	1	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_117	ADS	220.343395	151.941	303.755908	44.4073141	151.814908	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_12	ADS	222.660614	199.917708	270.966324	13.7953401	71.0486169	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_132	ADS	270.609613	142.696049	350.229133	44.3388792	207.533085	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_139	IDS	254.240103	190.179929	335.12874	33.7079778	144.948812	0	0	0	0	0	1	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_148	ADS	231.539009	192.748572	318.859842	30.37365	126.11127	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_15	IDS	405.643767	292.977263	520.107922	50.2196856	227.13066	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_150	ADS	275.84416	183.691159	553.274726	93.2244088	369.583567	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_152	ADS	266.652918	185.739349	497.805746	75.9152026	312.066396	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_18	ADS	244.23213	147.080902	381.170367	70.2055646	234.089466	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_21	IDS	331.233169	213.970295	473.600815	76.5249637	259.630521	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_28	IDS	246.931535	120.920426	302.374513	41.2750732	181.454087	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_49	ADS	264.872035	181.860941	553.463506	74.2105977	371.602565	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_52	ADS	230.110438	177.727305	404.156958	55.3160281	226.429653	0	0	0	0	0	0	1	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_58	ADS	240.511745	173.776335	468.642741	53.6716872	294.866407	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
W-955_pass1_455_60	ADS	238.292548	177.403016	359.893158	51.9641914	182.490142	0	0	0	1	0	0	0	0	0	3	female	giselle	W-955	male									
